id_ciudadano,edad,genero,comuna_id,comuna,perfil_territorial,validado,voto_emitido,fecha_registro
C-0007299,45,F,16,Belen,sur,True,True,2026-04-15T09:52:41
C-0007300,73,M,12,La America,centro_sur,True,True,2026-04-15T10:46:32
C-0007301,56,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T11:50:33
C-0007302,46,M,12,La America,centro_sur,False,False,2026-04-15T08:30:15
C-0007303,68,M,16,Belen,sur,True,False,2026-04-15T11:25:08
C-0007304,53,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T12:11:47
C-0007305,81,No reporta,10,La Candelaria,centro,False,False,2026-04-15T11:20:45
C-0007306,55,F,8,Villa Hermosa,ladera_oriente,False,True,2026-04-15T09:14:35
C-0007307,32,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:04:04
C-0007308,55,F,14,El Poblado,sur,False,False,2026-04-15T10:05:35
C-0007309,69,M,3,Manrique,ladera_norte,True,True,2026-04-15T11:38:28
C-0007310,32,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:49:29
C-0007311,31,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T09:45:11
C-0007312,58,M,5,Castilla,valle,True,True,2026-04-15T08:10:54
C-0007313,77,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:50:18
C-0007314,40,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:56:18
C-0007315,51,F,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T10:00:54
C-0007316,61,F,3,Manrique,ladera_norte,True,False,2026-04-15T08:06:10
C-0007317,62,F,16,Belen,sur,True,True,2026-04-15T09:42:56
C-0007318,27,F,80,San Antonio de Prado,rural,False,False,2026-04-15T11:37:53
C-0007319,44,M,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T12:16:08
C-0007320,84,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T09:56:25
C-0007321,77,F,1,Popular,ladera_norte,False,False,2026-04-15T11:44:24
C-0007322,69,F,1,Popular,ladera_norte,True,True,2026-04-15T07:56:49
C-0007323,19,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T07:50:07
C-0007324,45,F,50,San Sebastian de Palmitas,rural,True,True,2026-04-15T11:02:17
C-0007325,21,M,13,San Javier,ladera_occidente,True,True,2026-04-15T12:21:21
C-0007326,38,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T07:52:58
C-0007327,75,M,70,Altavista,rural,True,False,2026-04-15T08:14:16
C-0007328,43,F,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T12:22:21
C-0007329,29,F,5,Castilla,valle,True,True,2026-04-15T12:17:20
C-0007330,66,No reporta,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T09:46:05
C-0007331,68,M,4,Aranjuez,valle,True,False,2026-04-15T07:42:58
C-0007332,61,M,16,Belen,sur,True,True,2026-04-15T09:24:52
C-0007333,72,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:51:45
C-0007334,65,F,12,La America,centro_sur,True,False,2026-04-15T09:04:22
C-0007335,60,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T09:09:19
C-0007336,77,F,16,Belen,sur,False,True,2026-04-15T09:44:58
C-0007337,39,M,12,La America,centro_sur,True,True,2026-04-15T09:45:45
C-0007338,48,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T11:24:20
C-0007339,55,M,3,Manrique,ladera_norte,False,False,2026-04-15T09:59:44
C-0007340,62,M,16,Belen,sur,True,False,2026-04-15T10:06:02
C-0007341,49,M,10,La Candelaria,centro,True,False,2026-04-15T09:32:00
C-0007342,47,M,5,Castilla,valle,False,True,2026-04-15T10:42:59
C-0007343,29,,16,Belen,sur,True,True,2026-04-15T10:59:16
C-0007344,60,M,1,Popular,ladera_norte,True,True,2026-04-15T07:47:13
C-0007345,26,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T07:42:20
C-0007346,49,F,10,La Candelaria,centro,True,True,2026-04-15T11:45:30
C-0007347,45,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T07:44:31
C-0007348,70,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T10:08:31
C-0007349,49,M,5,Castilla,valle,True,True,2026-04-15T11:40:44
C-0007350,18,M,3,Manrique,ladera_norte,True,False,2026-04-15T10:07:10
C-0007351,51,F,1,Popular,ladera_norte,True,False,2026-04-15T07:56:38
C-0007352,32,F,3,Manrique,ladera_norte,False,False,2026-04-15T08:45:42
C-0007353,43,M,60,San Cristobal,rural,False,True,2026-04-15T08:17:01
C-0007354,37,F,10,La Candelaria,centro,True,True,2026-04-15T07:53:11
C-0007355,29,No reporta,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T09:15:30
C-0007356,81,F,7,Robledo,ladera_noroccidente,False,False,2026-04-15T09:10:49
C-0007357,34,F,13,San Javier,ladera_occidente,True,True,2026-04-15T10:46:25
C-0007358,51,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:35:32
C-0007359,73,M,5,Castilla,valle,True,False,2026-04-15T10:23:10
C-0007360,42,M,12,La America,centro_sur,True,True,2026-04-15T10:14:06
C-0007361,80,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T11:30:59
C-0007362,45,M,14,El Poblado,sur,True,True,2026-04-15T08:49:05
C-0007363,81,M,16,Belen,sur,False,False,2026-04-15T09:53:17
C-0007364,48,F,15,Guayabal,sur,True,True,2026-04-15T10:27:55
C-0007365,18,F,4,Aranjuez,valle,True,True,2026-04-15T11:31:51
C-0007366,76,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T09:15:23
C-0007367,75,F,3,Manrique,ladera_norte,True,False,2026-04-15T10:00:11
C-0007368,82,M,14,El Poblado,sur,False,False,2026-04-15T08:37:06
C-0007369,26,M,16,Belen,sur,True,True,2026-04-15T09:04:19
C-0007370,74,M,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T11:11:57
C-0007371,40,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T11:43:25
C-0007372,74,M,15,Guayabal,sur,True,True,2026-04-15T08:20:10
C-0007373,82,M,10,La Candelaria,centro,False,False,2026-04-15T12:27:22
C-0007374,31,M,15,Guayabal,sur,True,True,2026-04-15T10:25:27
C-0007375,42,F,10,La Candelaria,centro,True,True,2026-04-15T12:26:44
C-0007376,36,F,3,Manrique,ladera_norte,False,True,2026-04-15T11:10:06
C-0007377,38,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:08:32
C-0007378,57,M,70,Altavista,rural,True,True,2026-04-15T07:48:29
C-0007379,45,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T12:03:21
C-0007380,61,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:58:42
C-0007381,63,F,7,Robledo,ladera_noroccidente,False,False,2026-04-15T11:49:44
C-0007382,31,M,7,Robledo,ladera_noroccidente,True,False,2026-04-15T07:33:26
C-0007383,20,F,60,San Cristobal,rural,False,False,2026-04-15T08:17:24
C-0007384,68,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T11:33:32
C-0007385,30,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:44:10
C-0007386,31,M,14,El Poblado,sur,True,True,2026-04-15T08:53:25
C-0007387,58,M,10,La Candelaria,centro,False,False,2026-04-15T12:26:37
C-0007388,35,F,3,Manrique,ladera_norte,True,True,2026-04-15T08:16:06
C-0007389,30,F,1,Popular,ladera_norte,True,False,2026-04-15T09:01:41
C-0007390,38,F,4,Aranjuez,valle,True,False,2026-04-15T08:09:06
C-0007391,53,F,5,Castilla,valle,False,False,2026-04-15T10:20:49
C-0007392,74,F,1,Popular,ladera_norte,False,False,2026-04-15T09:40:42
C-0007393,84,F,4,Aranjuez,valle,False,False,2026-04-15T10:31:02
C-0007394,67,F,13,San Javier,ladera_occidente,True,True,2026-04-15T08:56:26
C-0007395,78,F,15,Guayabal,sur,False,False,2026-04-15T10:08:13
C-0007396,53,M,16,Belen,sur,True,False,2026-04-15T09:50:38
C-0007397,45,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T08:55:09
C-0007398,72,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T11:43:40
C-0007399,38,M,90,Santa Elena,rural,False,False,2026-04-15T11:48:02
C-0007400,72,F,14,El Poblado,sur,True,True,2026-04-15T08:01:29
C-0007401,84,M,10,La Candelaria,centro,False,False,2026-04-15T08:58:27
C-0007402,44,M,5,Castilla,valle,True,True,2026-04-15T08:48:09
C-0007403,60,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T08:53:02
C-0007404,70,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T08:03:59
C-0007405,70,M,10,La Candelaria,centro,True,True,2026-04-15T09:26:20
C-0007406,31,M,1,Popular,ladera_norte,False,False,2026-04-15T10:41:07
C-0007407,82,M,70,Altavista,rural,False,False,2026-04-15T09:21:52
C-0007408,51,F,10,La Candelaria,centro,True,False,2026-04-15T10:36:55
C-0007409,20,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T07:51:18
C-0007410,25,M,4,Aranjuez,valle,True,True,2026-04-15T11:44:32
C-0007411,66,M,14,El Poblado,sur,False,False,2026-04-15T10:05:48
C-0007412,46,,13,San Javier,ladera_occidente,False,False,2026-04-15T11:08:51
C-0007413,25,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:56:45
C-0007414,52,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T10:59:50
C-0007415,58,F,12,La America,centro_sur,True,True,2026-04-15T10:19:19
C-0007416,23,M,15,Guayabal,sur,True,True,2026-04-15T08:18:09
C-0007417,41,F,4,Aranjuez,valle,False,False,2026-04-15T08:38:46
C-0007418,48,F,16,Belen,sur,True,False,2026-04-15T11:35:45
C-0007419,70,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T09:12:09
C-0007420,61,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T07:32:11
C-0007421,23,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T10:07:02
C-0007422,59,M,4,Aranjuez,valle,False,False,2026-04-15T11:04:28
C-0007423,78,M,5,Castilla,valle,False,False,2026-04-15T11:45:47
C-0007424,21,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T11:34:22
C-0007425,84,F,13,San Javier,ladera_occidente,False,False,2026-04-15T12:12:48
C-0007426,24,F,4,Aranjuez,valle,True,True,2026-04-15T08:37:58
C-0007427,59,M,90,Santa Elena,rural,False,False,2026-04-15T11:04:22
C-0007428,41,M,3,Manrique,ladera_norte,True,True,2026-04-15T09:03:32
C-0007429,66,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:52:51
C-0007430,74,No reporta,50,San Sebastian de Palmitas,rural,True,False,2026-04-15T08:42:37
C-0007431,75,F,15,Guayabal,sur,True,True,2026-04-15T11:04:35
C-0007432,76,M,12,La America,centro_sur,True,True,2026-04-15T11:35:51
C-0007433,72,M,13,San Javier,ladera_occidente,True,True,2026-04-15T10:27:52
C-0007434,38,F,3,Manrique,ladera_norte,False,False,2026-04-15T09:36:15
C-0007435,49,M,1,Popular,ladera_norte,True,True,2026-04-15T09:49:35
C-0007436,66,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T09:19:02
C-0007437,29,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T08:04:47
C-0007438,56,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:00:40
C-0007439,53,F,4,Aranjuez,valle,True,False,2026-04-15T10:31:38
C-0007440,83,F,16,Belen,sur,False,False,2026-04-15T11:09:09
C-0007441,21,F,16,Belen,sur,True,True,2026-04-15T07:47:41
C-0007442,24,F,15,Guayabal,sur,True,False,2026-04-15T10:48:08
C-0007443,20,F,13,San Javier,ladera_occidente,False,False,2026-04-15T08:56:43
C-0007444,54,M,3,Manrique,ladera_norte,False,False,2026-04-15T11:02:19
C-0007445,54,F,1,Popular,ladera_norte,False,False,2026-04-15T09:59:05
C-0007446,57,M,12,La America,centro_sur,True,True,2026-04-15T12:14:14
C-0007447,34,F,12,La America,centro_sur,True,False,2026-04-15T08:02:30
C-0007448,38,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T08:46:32
C-0007449,45,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:06:09
C-0007450,21,No reporta,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T08:32:04
C-0007451,68,M,5,Castilla,valle,False,False,2026-04-15T08:45:46
C-0007452,21,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T10:44:57
C-0007453,62,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T10:03:34
C-0007454,48,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:13:49
C-0007455,84,M,70,Altavista,rural,False,False,2026-04-15T09:07:55
C-0007456,64,M,10,La Candelaria,centro,True,True,2026-04-15T10:43:02
C-0007457,49,F,13,San Javier,ladera_occidente,True,True,2026-04-15T07:49:44
C-0007458,64,M,14,El Poblado,sur,True,False,2026-04-15T12:16:48
C-0007459,25,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:29:53
C-0007460,30,F,12,La America,centro_sur,False,False,2026-04-15T09:47:32
C-0007461,51,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T10:47:04
C-0007462,75,M,10,La Candelaria,centro,True,True,2026-04-15T08:34:24
C-0007463,72,F,1,Popular,ladera_norte,True,False,2026-04-15T10:18:32
C-0007464,43,F,16,Belen,sur,True,False,2026-04-15T12:28:27
C-0007465,37,F,60,San Cristobal,rural,True,True,2026-04-15T12:17:42
C-0007466,82,M,1,Popular,ladera_norte,False,False,2026-04-15T09:24:52
C-0007467,55,F,4,Aranjuez,valle,True,True,2026-04-15T12:27:21
C-0007468,25,M,4,Aranjuez,valle,False,False,2026-04-15T08:04:09
C-0007469,33,M,14,El Poblado,sur,True,False,2026-04-15T11:59:54
C-0007470,74,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:34:50
C-0007471,78,F,4,Aranjuez,valle,False,False,2026-04-15T09:04:00
C-0007472,78,M,15,Guayabal,sur,True,False,2026-04-15T07:56:17
C-0007473,18,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:35:48
C-0007474,73,F,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T07:54:57
C-0007475,25,F,7,Robledo,ladera_noroccidente,True,False,2026-04-15T11:08:57
C-0007476,72,M,10,La Candelaria,centro,False,False,2026-04-15T07:44:15
C-0007477,77,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T10:07:19
C-0007478,42,F,5,Castilla,valle,False,False,2026-04-15T09:46:15
C-0007479,30,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T12:26:34
C-0007480,65,F,16,Belen,sur,True,False,2026-04-15T09:47:42
C-0007481,22,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T09:04:50
C-0007482,56,F,16,Belen,sur,True,False,2026-04-15T11:10:01
C-0007483,40,No reporta,10,La Candelaria,centro,True,False,2026-04-15T11:50:29
C-0007484,46,M,14,El Poblado,sur,False,False,2026-04-15T10:13:14
C-0007485,73,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T11:17:24
C-0007486,84,M,14,El Poblado,sur,False,False,2026-04-15T11:48:02
C-0007487,44,M,5,Castilla,valle,True,True,2026-04-15T09:47:52
C-0007488,37,M,1,Popular,ladera_norte,False,False,2026-04-15T11:51:52
C-0007489,73,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:30:06
C-0007490,45,M,1,Popular,ladera_norte,False,False,2026-04-15T08:21:16
C-0007491,31,F,60,San Cristobal,rural,True,False,2026-04-15T09:39:31
C-0007492,78,M,90,Santa Elena,rural,False,False,2026-04-15T07:42:22
C-0007493,84,F,14,El Poblado,sur,True,True,2026-04-15T11:20:09
C-0007494,37,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T11:01:53
C-0007495,28,M,16,Belen,sur,False,False,2026-04-15T07:41:50
C-0007496,28,F,13,San Javier,ladera_occidente,False,False,2026-04-15T07:32:59
C-0007497,58,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T10:32:03
C-0007498,38,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T09:28:09
C-0007499,59,F,12,La America,centro_sur,True,True,2026-04-15T07:43:13
C-0007500,68,M,1,Popular,ladera_norte,True,True,2026-04-15T07:46:12
C-0007501,18,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:49:47
C-0007502,75,F,13,San Javier,ladera_occidente,True,False,2026-04-15T09:47:39
C-0007503,19,M,4,Aranjuez,valle,False,False,2026-04-15T11:17:12
C-0007504,25,No reporta,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T09:44:54
C-0007505,66,M,10,La Candelaria,centro,False,False,2026-04-15T12:06:04
C-0007506,59,M,13,San Javier,ladera_occidente,True,True,2026-04-15T11:43:43
C-0007507,83,M,70,Altavista,rural,False,False,2026-04-15T12:01:31
C-0007508,56,M,15,Guayabal,sur,True,True,2026-04-15T10:43:40
C-0007509,45,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T07:34:21
C-0007510,62,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T09:30:45
C-0007511,69,F,11,Laureles-Estadio,centro_sur,True,False,2026-04-15T07:59:23
C-0007512,62,F,10,La Candelaria,centro,True,True,2026-04-15T10:02:48
C-0007513,42,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T09:54:21
C-0007514,82,M,13,San Javier,ladera_occidente,False,False,2026-04-15T10:14:44
C-0007515,38,F,13,San Javier,ladera_occidente,True,True,2026-04-15T12:11:35
C-0007516,41,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T08:37:50
C-0007517,36,F,16,Belen,sur,True,False,2026-04-15T11:51:21
C-0007518,38,F,12,La America,centro_sur,True,True,2026-04-15T11:22:37
C-0007519,32,No reporta,7,Robledo,ladera_noroccidente,True,True,2026-04-15T09:43:53
C-0007520,56,F,1,Popular,ladera_norte,False,False,2026-04-15T09:50:09
C-0007521,66,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:27:41
C-0007522,46,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:41:21
C-0007523,79,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T11:22:20
C-0007524,49,F,3,Manrique,ladera_norte,True,True,2026-04-15T07:39:33
C-0007525,49,M,4,Aranjuez,valle,True,True,2026-04-15T12:27:34
C-0007526,22,M,4,Aranjuez,valle,True,True,2026-04-15T08:03:15
C-0007527,78,F,14,El Poblado,sur,True,True,2026-04-15T08:17:02
C-0007528,27,M,14,El Poblado,sur,True,True,2026-04-15T10:26:51
C-0007529,29,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T08:01:33
C-0007530,80,M,3,Manrique,ladera_norte,True,True,2026-04-15T11:13:16
C-0007531,52,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T08:35:32
C-0007532,22,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T09:06:14
C-0007533,47,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:27:35
C-0007534,57,M,1,Popular,ladera_norte,True,True,2026-04-15T12:13:43
C-0007535,18,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T08:29:36
C-0007536,68,M,70,Altavista,rural,True,True,2026-04-15T11:44:47
C-0007537,62,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T10:46:52
C-0007538,18,F,15,Guayabal,sur,True,False,2026-04-15T10:07:20
C-0007539,59,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:53:56
C-0007540,32,M,5,Castilla,valle,True,True,2026-04-15T10:41:58
C-0007541,67,F,60,San Cristobal,rural,True,False,2026-04-15T11:32:49
C-0007542,43,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T10:27:57
C-0007543,31,M,12,La America,centro_sur,True,True,2026-04-15T09:52:35
C-0007544,51,M,80,San Antonio de Prado,rural,False,False,2026-04-15T09:01:41
C-0007545,47,F,10,La Candelaria,centro,True,False,2026-04-15T08:50:01
C-0007546,40,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T07:48:47
C-0007547,76,M,10,La Candelaria,centro,True,True,2026-04-15T08:56:02
C-0007548,61,M,1,Popular,ladera_norte,True,True,2026-04-15T11:31:22
C-0007549,50,,2,Santa Cruz,ladera_norte,True,False,2026-04-15T08:59:35
C-0007550,33,F,1,Popular,ladera_norte,False,False,2026-04-15T09:48:10
C-0007551,56,M,16,Belen,sur,True,True,2026-04-15T09:24:51
C-0007552,19,F,12,La America,centro_sur,True,True,2026-04-15T11:42:33
C-0007553,77,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T10:23:38
C-0007554,18,F,4,Aranjuez,valle,True,True,2026-04-15T09:22:21
C-0007555,64,F,12,La America,centro_sur,True,True,2026-04-15T12:09:20
C-0007556,41,F,16,Belen,sur,False,False,2026-04-15T07:34:17
C-0007557,66,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T08:09:53
C-0007558,42,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T08:08:04
C-0007559,19,M,15,Guayabal,sur,False,False,2026-04-15T07:59:06
C-0007560,81,F,16,Belen,sur,True,True,2026-04-15T08:17:10
C-0007561,69,F,16,Belen,sur,False,False,2026-04-15T10:55:51
C-0007562,21,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T11:09:17
C-0007563,20,F,3,Manrique,ladera_norte,True,False,2026-04-15T07:54:05
C-0007564,53,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T07:39:37
C-0007565,82,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T12:01:07
C-0007566,56,M,16,Belen,sur,True,False,2026-04-15T11:35:47
C-0007567,18,No reporta,1,Popular,ladera_norte,True,True,2026-04-15T11:26:56
C-0007568,64,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:57:12
C-0007569,46,M,16,Belen,sur,True,True,2026-04-15T09:35:15
C-0007570,60,M,80,San Antonio de Prado,rural,True,False,2026-04-15T09:07:00
C-0007571,41,No reporta,12,La America,centro_sur,False,False,2026-04-15T09:09:30
C-0007572,18,M,60,San Cristobal,rural,False,False,2026-04-15T10:06:35
C-0007573,19,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T07:44:15
C-0007574,60,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T12:09:39
C-0007575,60,M,1,Popular,ladera_norte,True,True,2026-04-15T12:22:20
C-0007576,39,F,80,San Antonio de Prado,rural,True,True,2026-04-15T07:50:55
C-0007577,23,M,16,Belen,sur,True,True,2026-04-15T10:07:19
C-0007578,69,M,1,Popular,ladera_norte,False,False,2026-04-15T09:19:00
C-0007579,28,F,1,Popular,ladera_norte,True,True,2026-04-15T09:22:30
C-0007580,30,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T09:27:18
C-0007581,48,F,5,Castilla,valle,True,True,2026-04-15T10:06:42
C-0007582,65,F,15,Guayabal,sur,True,False,2026-04-15T12:18:56
C-0007583,84,F,3,Manrique,ladera_norte,False,False,2026-04-15T11:10:08
C-0007584,59,F,14,El Poblado,sur,True,False,2026-04-15T12:22:34
C-0007585,82,F,10,La Candelaria,centro,True,True,2026-04-15T08:51:45
C-0007586,61,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T11:42:24
C-0007587,74,F,3,Manrique,ladera_norte,True,False,2026-04-15T09:33:37
C-0007588,29,F,90,Santa Elena,rural,True,True,2026-04-15T09:24:35
C-0007589,21,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T07:45:50
C-0007590,62,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T11:56:49
C-0007591,83,F,7,Robledo,ladera_noroccidente,True,False,2026-04-15T08:04:44
C-0007592,67,No reporta,16,Belen,sur,True,False,2026-04-15T09:55:13
C-0007593,40,F,15,Guayabal,sur,False,False,2026-04-15T12:21:41
C-0007594,50,F,15,Guayabal,sur,True,False,2026-04-15T10:43:13
C-0007595,25,M,11,Laureles-Estadio,centro_sur,True,False,2026-04-15T08:06:35
C-0007596,40,M,16,Belen,sur,True,False,2026-04-15T12:08:22
C-0007597,63,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T10:29:51
C-0007598,29,F,13,San Javier,ladera_occidente,False,False,2026-04-15T08:44:25
C-0007599,50,M,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T08:48:26
C-0007600,37,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:48:14
C-0007601,50,F,90,Santa Elena,rural,True,False,2026-04-15T10:27:29
C-0007602,69,No reporta,80,San Antonio de Prado,rural,False,False,2026-04-15T09:29:46
C-0007603,77,No reporta,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T08:59:01
C-0007604,45,M,10,La Candelaria,centro,True,True,2026-04-15T11:51:22
C-0007605,73,F,16,Belen,sur,True,True,2026-04-15T09:15:51
C-0007606,65,M,90,Santa Elena,rural,True,True,2026-04-15T10:14:31
C-0007607,79,M,14,El Poblado,sur,False,False,2026-04-15T07:53:14
C-0007608,67,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:44:11
C-0007609,54,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T11:26:31
C-0007610,63,F,16,Belen,sur,False,False,2026-04-15T11:19:39
C-0007611,39,F,14,El Poblado,sur,False,False,2026-04-15T12:25:16
C-0007612,63,M,13,San Javier,ladera_occidente,True,True,2026-04-15T08:04:32
C-0007613,65,F,12,La America,centro_sur,True,True,2026-04-15T10:05:34
C-0007614,58,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T08:13:00
C-0007615,24,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T11:13:55
C-0007616,52,F,15,Guayabal,sur,False,False,2026-04-15T08:14:26
C-0007617,65,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T08:06:23
C-0007618,31,F,12,La America,centro_sur,True,True,2026-04-15T11:42:06
C-0007619,70,F,13,San Javier,ladera_occidente,True,False,2026-04-15T08:08:11
C-0007620,74,M,15,Guayabal,sur,True,True,2026-04-15T11:51:22
C-0007621,54,M,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T11:14:11
C-0007622,82,M,13,San Javier,ladera_occidente,True,False,2026-04-15T10:21:46
C-0007623,75,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T08:13:25
C-0007624,49,F,3,Manrique,ladera_norte,True,False,2026-04-15T08:53:48
C-0007625,77,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T08:31:01
C-0007626,80,F,1,Popular,ladera_norte,False,False,2026-04-15T09:28:15
C-0007627,25,M,60,San Cristobal,rural,True,True,2026-04-15T08:30:30
C-0007628,84,M,16,Belen,sur,False,False,2026-04-15T08:25:04
C-0007629,18,F,1,Popular,ladera_norte,True,True,2026-04-15T09:08:55
C-0007630,50,M,15,Guayabal,sur,True,True,2026-04-15T07:31:08
C-0007631,80,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T12:02:20
C-0007632,66,No reporta,13,San Javier,ladera_occidente,False,False,2026-04-15T11:41:53
C-0007633,35,F,16,Belen,sur,True,True,2026-04-15T08:50:45
C-0007634,61,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:28:23
C-0007635,32,M,3,Manrique,ladera_norte,False,False,2026-04-15T11:52:10
C-0007636,33,M,1,Popular,ladera_norte,True,True,2026-04-15T07:53:43
